time,u,v,r,throttle_left,throttle_right
1733715008.846469,0.7902532582531704,0.0131133370030656,0.1848804760078809,0.2759797267144102,0.39200675776186317
1733715008.9464688,0.8007845357591737,0.016782042563993727,0.1401935999001604,0.3229911352587933,0.38833628824706884
1733715009.0464687,0.8093541752303728,0.0191686441778978,0.10845833521140676,0.40536537097195763,0.3859999999999999
1733715009.1464686,0.8259993823622838,0.022823635594825743,0.06881628108594556,0.4238440412354814,0.3879999999999999
1733715009.2464685,0.8412712667534412,0.02884635982582903,0.03146932921156916,0.42199999999999993,0.39383315280540393
1733715009.3464684,0.8489165333740031,0.03283195503895329,0.017416358812972835,0.43199999999999994,0.3939999999999999
1733715009.4464684,0.8532204302565407,0.03489208678130266,0.011176798057499868,0.44599999999999995,0.3959999999999999
1733715009.5464683,0.8568217827677206,0.03602858980159954,0.0024328529442412573,0.44999999999999996,0.3979999999999999
1733715009.6464682,0.8579165885107267,0.034955447713311466,-0.008650900300352978,0.44799999999999995,0.39818541956466363
1733715009.746468,0.8589019538286684,0.03414963823634664,-0.014446096175898163,0.44799999999999995,0.4019999999999999
1733715009.846468,0.8647390033230368,0.03208863351977636,-0.017908168185257353,0.4440155973842347,0.4039999999999999
1733715009.9464679,0.8702519695169417,0.030369594013210526,-0.02531189840562489,0.4161806263946445,0.41381937360535537
1733715010.0464678,0.8802569376432621,0.027300523818010628,-0.030502085006288752,0.4042721764559719,0.4214556470880559
1733715010.1464677,0.886569299697191,0.02606242782640123,-0.023791946106851463,0.37098982750995146,0.4318350287483414
1733715010.2464676,0.8888475753058058,0.026465994413876787,-0.01052374260291131,0.3320000000000001,0.43999999999999995
1733715010.3464675,0.889275712179313,0.0278669545116533,0.010245757422098255,0.31800000000000006,0.44599999999999995
1733715010.4464674,0.8893007965241194,0.0299639274978724,0.02853514015344614,0.3141867085381024,0.46181329146189765
1733715010.5464673,0.8921961206599492,0.029075249399728626,0.04589861436547549,0.30800000000000005,0.46599999999999997
1733715010.6464672,0.8955156694636976,0.027528886743180013,0.05976444424366032,0.31573341065363275,0.46599999999999997
1733715010.746467,0.8999416021146093,0.02401517157131966,0.06750243562307583,0.40715494197238866,0.44799999999999995
1733715010.846467,0.914247751748133,0.02320794207800069,0.05954763256426716,0.4638337867095986,0.43799999999999994
1733715010.946467,0.9278302511664398,0.025117066581041316,0.03894139140303572,0.46616050575823464,0.43799999999999994
1733715011.0464668,0.9358402141092204,0.02929110548562082,0.01630279062001766,0.4738021883562257,0.43799999999999994
1733715011.1464667,0.9451802307489006,0.029344280814515244,-0.002468470402076696,0.492,0.43399999999999994
1733715011.2464666,0.9527789201489972,0.02704253698982625,-0.016891811241988706,0.496,0.42799999999999994
1733715011.3464665,0.9574711262805203,0.023219374187216923,-0.0311905458327873,0.486,0.43399999999999994
1733715011.4464664,0.9566993420761479,0.022675355210119534,-0.03641372097093527,0.486,0.43399999999999994
1733715011.5464664,0.9579764076888287,0.023439278822439787,-0.040467319904941484,0.486,0.42999999999999994
1733715011.6464663,0.9618616384221318,0.027503202049307358,-0.044822843555661025,0.486,0.42599999999999993
1733715011.7464662,0.9609678385457723,0.030774539879350457,-0.05213970919560612,0.48,0.42599999999999993
1733715011.846466,0.9568664312366889,0.029340223551568928,-0.05413504154802637,0.478,0.41999999999999993
1733715011.946466,0.9484125198896057,0.025537831990260426,-0.05126595071426814,0.472,0.42199999999999993
1733715012.0464659,0.9392174308082545,0.018819166731500657,-0.046952825500545366,0.47006824076386616,0.41999999999999993
1733715012.1464658,0.9289821249423668,0.012627136430020742,-0.04849492740370249,0.47,0.42199999999999993
1733715012.2464657,0.9198745481855526,0.011235008097477791,-0.05489077360008511,0.47,0.42199999999999993
1733715012.3464656,0.91415873667626,0.011190394092090989,-0.06229394524564825,0.472,0.42399999999999993
1733715012.4464655,0.9119106932861744,0.012382378862060789,-0.06203735917300788,0.46807370539023613,0.42599999999999993
1733715012.5464654,0.9096390231194247,0.01265796674395289,-0.0627434379911707,0.46799999999999997,0.42798816928363265
1733715012.6464653,0.9062736273690499,0.010017079689831758,-0.0629890360287266,0.47,0.42799999999999994
1733715012.7464652,0.9059285880514055,0.0038448394751313896,-0.06401056424420906,0.47,0.42799999999999994
1733715012.846465,0.9045363751173723,-0.002277467896954736,-0.06807892092653461,0.46799999999999997,0.42999999999999994
1733715012.946465,0.9023397636624121,-0.006768106007668622,-0.07198072102024544,0.4601690174998989,0.437830982500101
1733715013.046465,0.8991668471226557,-0.00531011123204825,-0.06531100766549626,0.3849121874999999,0.45999999999999996
1733715013.1464648,0.8883598194015973,-0.0030365404179999887,-0.042506996886689165,0.2925197573495101,0.4638267475501633
1733715013.2464647,0.8694323325929626,-0.0014129662514222757,-0.0027968922867600632,0.1903617950584507,0.4738966299832998
1733715013.3464646,0.8353824445657442,-0.006938342396952278,0.04793983436426241,0.1359999999999999,0.48
1733715013.4464645,0.810367574764911,-0.015332615397600698,0.08511913068002974,0.11404370317899853,0.486
1733715013.5464644,0.7861863452628314,-0.026404473522549175,0.1157997148967374,0.11998960521950691,0.4840103947804932
1733715013.6464643,0.7645810977820039,-0.035762301816819796,0.13750337554742814,0.14311409132796102,0.484
1733715013.7464643,0.7446235382952667,-0.03858075722099452,0.15125807169993058,0.21724347729131047,0.484
1733715013.8464642,0.7349194070107341,-0.03410964455276574,0.1554985118724677,0.2679307399577167,0.484
1733715013.946464,0.7234104425048289,-0.022628101527640755,0.13621285180389037,0.268,0.486
1733715014.046464,0.7122914672809393,-0.012265133692689433,0.11770214171867359,0.266,0.486
1733715014.1464639,0.6958533963027016,-0.003996625779462961,0.10994814091804986,0.266,0.486
1733715014.2464638,0.6809000907515415,0.0004909822279406094,0.11787611830854189,0.276,0.478
1733715014.3464637,0.6614943986153828,0.005826458859862609,0.1291005026003842,0.28200000000000003,0.478
1733715014.4464636,0.6467619156469245,0.01180573841918393,0.13015055065727524,0.2839665073811759,0.4800334926188241
1733715014.5464635,0.6244173532413942,0.02263693365426256,0.1220498247196509,0.28400000000000003,0.482
1733715014.6464634,0.6065407344726745,0.031075437775001668,0.11234755178203319,0.28200000000000003,0.486
1733715014.7464633,0.581598331272689,0.042705507251213075,0.101484584738534,0.29000000000000004,0.478
1733715014.8464632,0.5593610307889554,0.05245005384419258,0.1044683316794964,0.31000000000000005,0.47
1733715014.946463,0.5422329226099014,0.06010452390970048,0.10839182694112083,0.3640000000000001,0.45999999999999996
1733715015.046463,0.5353848950989085,0.065148658659976,0.09863229964361521,0.3959999999999999,0.44981541782525974
1733715015.146463,0.5260951674226596,0.07194157849386257,0.07815984342998458,0.4059999999999999,0.44999999999999996
1733715015.2464628,0.5186998031004356,0.07907081799468334,0.06758955553451763,0.4078192590220371,0.4421807409779628
1733715015.3464627,0.5046854582446019,0.0895982039240169,0.058198472559803614,0.42399999999999993,0.41613141806998455
1733715015.4464626,0.4954172583590565,0.09827903874869906,0.048254070755445404,0.4333348784224378,0.40844341438504134
1733715015.5464625,0.48339190019502654,0.10401562892289093,0.028112579337320778,0.4536541362505813,0.4039999999999999
1733715015.6464624,0.47527095235296696,0.104053657501625,0.007386017695610781,0.46399999999999997,0.4019999999999999
1733715015.7464623,0.4677972725543186,0.10113256201390299,-0.0009813441969805227,0.46599999999999997,0.4019999999999999
1733715015.8464622,0.4613770745711344,0.09968911399535119,-0.007376331570112687,0.46399999999999997,0.40781717057514855
1733715015.9464622,0.45677180525347444,0.09993691001945139,-0.014860924695168408,0.4681901350345133,0.4039999999999999
1733715016.046462,0.45149241648569954,0.1010530256666205,-0.024123291773753254,0.47,0.4039999999999999
1733715016.146462,0.4414325486640531,0.1029634863454456,-0.028841160801718353,0.44999999999999996,0.41805795744238067
1733715016.2464619,0.43120944012343143,0.10460971134435211,-0.022189799885507743,0.4494864958134297,0.42399999999999993
1733715016.3464618,0.4220274234325682,0.10603001634969651,-0.0006179489262820013,0.46399999999999997,0.42199999999999993
1733715016.4464617,0.4113615593803796,0.10461175870355183,0.010735692330721443,0.46799999999999997,0.41999999999999993
1733715016.5464616,0.40586504516907684,0.10122004152554243,0.0060453615719010785,0.478,0.37286536329366554
1733715016.6464615,0.40075122545798186,0.09778885067991852,-0.008431294953560466,0.49,0.33000000000000007
1733715016.7464614,0.3970761131137592,0.0954208700098783,-0.03294689653471363,0.516,0.28400000000000003
1733715016.8464613,0.3924779295683825,0.09460699476343934,-0.06169888425898483,0.52,0.21637941112149345
1733715016.9464612,0.3829970095695098,0.0939460561382123,-0.10468190672033968,0.5261531309374621,0.17245939281238623
1733715017.046461,0.37481705478689215,0.09155579168051775,-0.14449379670070572,0.53,0.1439999999999999
1733715017.146461,0.36458544456325853,0.08823375989689274,-0.19049315400665437,0.532,0.12232533619429913
1733715017.246461,0.35122733322740723,0.07970100534896206,-0.20885429598145805,0.536,0.1060000000000001
1733715017.3464608,0.3464120995945055,0.07243711338398011,-0.2128438659768441,0.5301846301787002,0.15126147928519904
1733715017.4464607,0.34366742528569966,0.06272994268726281,-0.2218598083736045,0.49837831197018717,0.24086506408943853
1733715017.5464606,0.34592390538848816,0.05304165599751338,-0.2134071090975486,0.48382426274265755,0.3038242627426576
1733715017.6464605,0.35089295746754395,0.04411521071972595,-0.18002278588187043,0.48419410256410256,0.3398058974358975
1733715017.7464604,0.36142550774290166,0.03578128085609066,-0.14358445176154339,0.48,0.3420000000000001
1733715017.8464603,0.3672606918717398,0.027228580631801145,-0.12423093375424306,0.38807365546218475,0.36792634453781525
1733715017.9464602,0.3632249717485763,0.022939740533544365,-0.10323598721531878,0.35250802495306166,0.3818306583489794
1733715018.0464602,0.34941030745378476,0.02382487479793626,-0.04383104396198674,0.33429443147082843,0.38970556852917154
1733715018.14646,0.34110613014383817,0.029684406857804425,-0.0072289386002441424,0.3321745566261696,0.40782544337383037
1733715018.24646,0.33229071387342357,0.03299867461848499,0.012055717741028446,0.31620587643756976,0.4137941235624302
1733715018.3464599,0.32478267186578996,0.035393436186953446,0.017031791090426525,0.31567755298294936,0.41999999999999993
1733715018.4464598,0.3165727766970887,0.03805382202841112,0.02188510175545163,0.3420000000000001,0.4179999999999999
1733715018.5464597,0.3139414224996186,0.043618975595283556,0.02674499465770103,0.38548636255686064,0.4041712124810463
1733715018.6464596,0.3148533366450369,0.05400308829709994,0.02453234452968863,0.3995931782945736,0.4039999999999999
1733715018.7464595,0.3163689042795647,0.06745310489210982,0.014577284029172128,0.41782060185185177,0.4019999999999999
1733715018.8464594,0.32196903846929964,0.07875487372851211,0.010807533781137099,0.42399999999999993,0.3999999999999999
1733715018.9464593,0.334816284967132,0.08675762153603753,0.012723219211110373,0.4319568512617345,0.4039999999999999
1733715019.0464592,0.34370939560943986,0.09188612134241375,0.017517550454467855,0.43599999999999994,0.4079999999999999
1733715019.146459,0.353499793526636,0.09845793910076579,0.02570750510284852,0.3898211505449318,0.43599999999999994
1733715019.246459,0.3578365468590016,0.1027523751401761,0.04143849655506088,0.3919999999999999,0.43999999999999995
1733715019.346459,0.3660581282682356,0.10611876089644388,0.05217367090855286,0.3998471215095548,0.44599999999999995
1733715019.4464588,0.3711269569887693,0.11003675308116109,0.0476087587171889,0.41194370152736065,0.44199999999999995
1733715019.5464587,0.375969073666035,0.1154810380183271,0.04047095012094244,0.417800564737476,0.44219943526252387
1733715019.6464586,0.3798662147277301,0.1198506261124851,0.0355576557988916,0.4257950923843972,0.44199999999999995
1733715019.7464585,0.390358948689452,0.12696364131379614,0.022547804933596764,0.42618054034319086,0.443819459656809
1733715019.8464584,0.3996204180928258,0.13652070422421664,0.012621598576486426,0.42599999999999993,0.44399999999999995
1733715019.9464583,0.40695877304713096,0.14508075333108272,0.0232130537824303,0.42825691311384984,0.4445138262276998
1733715020.0464582,0.4104281901338706,0.15128785574060888,0.0365534754267435,0.4287614599052929,0.4455229198105859
1733715020.1464581,0.42013184805643977,0.1582430598535216,0.03406930497777275,0.429266006696736,0.446532013393472
1733715020.246458,0.4282825929119186,0.16407416147825216,0.021112976698825853,0.429770553488179,0.44754110697635807
1733715020.346458,0.4385253383015835,0.17369472244981096,0.022733212123689988,0.4313092202905644,0.4475635932364785
1733715020.4464579,0.4500547889162083,0.18120072994580666,0.039686788989475266,0.43371039159363906,0.44676320280212023
1733715020.5464578,0.459527562211655,0.1860322389040525,0.033867397527896574,0.4361115628967137,0.44596281236776203
1733715020.6464577,0.4643694791277625,0.18976649620455496,0.017557960207211225,0.4385127341997884,0.4451624219334038
1733715020.7464576,0.4679867107041975,0.19277457136386986,0.00999263372248956,0.4409139055028631,0.4443620314990456
1733715020.8464575,0.4718536917902913,0.1965118879762837,0.006696595077648826,0.4426568565169091,0.44443790434460606
1733715020.9464574,0.4744195150886596,0.20370453818609902,0.006398571089654123,0.4438561971269163,0.4452374647512775
1733715021.0464573,0.4725912055927365,0.21349277163957786,0.0037859326368767003,0.4450555377369235,0.446037025157949
1733715021.1464572,0.46900032463424335,0.221139662705292,0.007555686682695355,0.4462548783469308,0.4468365855646205
1733715021.246457,0.4709207547733087,0.22986032786713947,0.01676850614822005,0.447454218956938,0.447636145971292
1733715021.346457,0.47449156465960074,0.2358917992565201,0.02051396948929503,0.4490896252927735,0.4482179250585547
1733715021.446457,0.47396577604629836,0.23926870000941472,0.026630871180689446,0.45108918574511664,0.4486178371490233
1733715021.5464568,0.47942142221540046,0.23935101617535523,0.028288629156308885,0.4530887461974598,0.44901774923949195
1733715021.6464567,0.4844351662370454,0.23989267661391445,0.01793748280094013,0.455088306649803,0.4494176613299606
1733715021.7464566,0.4921670604784134,0.2404466298320287,0.001013153107541908,0.45708786710214616,0.4498175734204292
1733715021.8464565,0.49602077502614694,0.2437677031146517,-0.0009285391487390108,0.45930574222229004,0.45043524740742996
1733715021.9464564,0.5094511153798876,0.24466036597860988,0.0032963372589560214,0.46170673941779694,0.45123557980593226
1733715022.0464563,0.5301482699879926,0.24293172684857414,-0.0030296573313886624,0.46410773661330385,0.45203591220443456
1733715022.1464562,0.5551950010665568,0.23730498263241298,-0.004394775671865388,0.46650873380881075,0.45283624460293687
1733715022.2464561,0.5775368589727009,0.2310832269764922,0.008212363493086981,0.4689097310043176,0.45363657700143917
1733715022.346456,0.5965012594718887,0.21833054774898367,0.0067612413801129475,0.47043683354772364,0.45399999999999996
1733715022.446456,0.6140087548693259,0.20200205490862555,-0.005834416022451263,0.4712370269998278,0.45399999999999996
1733715022.5464559,0.6267573122384253,0.18701195239728297,-0.011898484350680168,0.47203722045193197,0.45399999999999996
1733715022.6464558,0.6395653185507728,0.17391842644270272,-0.012881901718294701,0.4728374139040361,0.45399999999999996
1733715022.7464557,0.6566775837022002,0.16019547345576782,-0.012790707212462773,0.47363760735614024,0.45399999999999996
1733715022.8464556,0.6753817396704856,0.14659934074081368,-0.018540717017821177,0.47460134404762994,0.45399999999999996
1733715022.9464555,0.6893605275103865,0.13172885626997877,-0.022501744960043993,0.4757004547854673,0.45399999999999996
1733715023.0464554,0.6988219625453199,0.11923967234169393,-0.020396622351894864,0.4767995655233046,0.45399999999999996
1733715023.1464553,0.7083377926600065,0.1098477975089042,-0.019401400734042066,0.47789867626114196,0.45399999999999996
1733715023.2464552,0.717258214922564,0.10165835032687319,-0.016165719584600183,0.478,0.45399999999999996
1733715023.346455,0.7258509205199233,0.0903164756672522,-0.010050919621920064,0.478,0.45599999999999996
1733715023.446455,0.7415743500139697,0.07559608740559892,-0.0040270028228327325,0.478,0.45599999999999996
1733715023.546455,0.7596786157637584,0.05489416997288327,0.0024878485416725575,0.478,0.45799999999999996
1733715023.6464548,0.7830161901914516,0.024579881334100807,0.010659647242453201,0.478,0.45799999999999996
1733715023.7464547,0.8007340562859548,0.002094673130127136,0.010382535006315889,0.478,0.45799999999999996
1733715023.8464546,0.8196302300727094,-0.019680179663421966,0.002806831106185637,0.478,0.45799999999999996
1733715023.9464545,0.8418393443951436,-0.04158160335007431,-0.004578732366485415,0.478,0.45799999999999996
1733715024.0464544,0.8608793043615746,-0.06013478809443107,-0.006384034670528857,0.478,0.45799999999999996
1733715024.1464543,0.8843183790091761,-0.07843739167683972,-0.014700270970456121,0.478,0.45799999999999996
1733715024.2464542,0.9052673939947766,-0.09251685171036522,-0.02948203023418443,0.478,0.45799999999999996
1733715024.3464541,0.9260650541257761,-0.10455970289937283,-0.04005570644919056,0.478,0.45979689366786136
1733715024.446454,0.9439615063946796,-0.11459194393798831,-0.027075638693138115,0.478,0.45992153110047845
1733715024.546454,0.9525174785447625,-0.11930806008412191,-0.021451018132904277,0.478,0.45799999999999996
1733715024.6464539,0.9656700013636231,-0.1281163635647346,-0.023494638268886266,0.478,0.45799999999999996
1733715024.7464538,0.9818884446868326,-0.13573536301204076,-0.03036456032326265,0.478,0.45799999999999996
1733715024.8464537,0.9932117577003251,-0.13986550953422358,-0.02702262358932643,0.476,0.45799999999999996
1733715024.9464536,1.0056133716313247,-0.14084581360780538,-0.020453815868133874,0.472,0.45399999999999996
1733715025.0464535,1.0196293000965522,-0.14171133014096884,-0.014565931496888857,0.47,0.44822830497892924
1733715025.1464534,1.0312237986690975,-0.14411776574929708,-0.009444658511386499,0.46399999999999997,0.44799999999999995
1733715025.2464533,1.043524574623377,-0.14898940792454576,-0.008073285884340942,0.4320926871696514,0.43804634358482564
1733715025.3464532,1.0472085445014272,-0.15580591516684889,-0.010389422997796919,0.38881609058874755,0.4186120679415607
1733715025.446453,1.046525858040018,-0.1667304842365512,-0.00769610416124614,0.27005228943478,0.3595962251159401
1733715025.546453,1.0165635762805025,-0.17759362982215973,0.00414053330615522,0.13844392884764103,0.24049325427515683
1733715025.646453,0.9802235145957131,-0.18426170851616233,0.011991983678646213,0.012547840098212235,0.15409130668303528
1733715025.7464528,0.940273917090624,-0.18817074297636172,0.013702216949861066,0.0,0.0
1733715025.8464527,0.9058919337821139,-0.19037638206602403,0.009915397084364909,0.0,0.0
1733715025.9464526,0.8809201362033052,-0.19067178907931673,0.004471932320758708,0.0,0.0
1733715026.0464525,0.8591181260502553,-0.1902444020055878,0.001821816443173135,0.0,0.0
1733715026.1464524,0.8425460559793875,-0.19061487475923805,0.004846989575868191,0.0,0.0
1733715026.2464523,0.8236323361141831,-0.193107532938722,0.00817702059318254,0.0,0.0
1733715026.3464522,0.8083102567670521,-0.19793352443241832,0.002583216442571784,0.0,0.0
1733715026.4464521,0.7988008516101642,-0.2017733189566259,0.000203235774726614,0.0,0.0
1733715026.546452,0.7865843842146013,-0.2046931170178822,0.004134796215232989,0.0,0.0
1733715026.646452,0.7708761788668994,-0.20638260059826788,0.010836218926690247,0.0,0.0
1733715026.7464519,0.7532450258389323,-0.20345845436753593,0.012206161804760684,0.0,0.0
1733715026.8464518,0.732230736960387,-0.196936845449693,0.013673611473598225,0.0,0.0
1733715026.9464517,0.7151347095694082,-0.19026189943789973,0.015867256722980266,0.0,0.0
1733715027.0464516,0.6888158336609965,-0.1845873296691298,0.0219986944873795,0.0,0.0
1733715027.1464515,0.6741715511189168,-0.18149402929819894,0.020703728800786213,0.0,0.0
1733715027.2464514,0.6620599396519533,-0.1813501858678567,0.01641136237468875,0.0,0.0
1733715027.3464513,0.6516291010163235,-0.1809205028341441,0.0169918989476345,0.0,0.0
1733715027.4464512,0.6437152160656385,-0.18069154503770815,0.01736077576715076,0.0,0.0
1733715027.546451,0.6428342530463811,-0.1562763075814467,0.012160279506831852,0.0,0.0
1733715027.646451,0.63833758905517,-0.14816954057159062,0.009232848086369838,0.0,0.0
1733715027.746451,0.6323303267516278,-0.13737718494814657,0.009063704319245124,0.0,0.0
1733715027.8464508,0.6278569638832998,-0.1256153781739686,0.0044947523933947416,0.0,0.0
1733715027.9464507,0.6276955246948773,-0.1160707724682893,-0.009208779135242595,0.0,0.0
1733715028.0464506,0.6282987165997062,-0.10858928143539806,-0.016276042498982433,0.0,0.0
1733715028.1464505,0.631280440747869,-0.10279618793311293,-0.008271315060555734,0.0,0.0
1733715028.2464504,0.6334518047935286,-0.10145021287956292,0.004797782119912749,0.0,0.0
1733715028.3464503,0.6361535639835408,-0.10301481301682087,0.010256834052969663,0.0,0.0
1733715028.4464502,0.63902169401336,-0.10560794583104804,0.00444991830526302,0.0,0.0
1733715028.5464501,0.6406719648568439,-0.10596981687527766,-0.0024903709370676396,0.0,0.0
1733715028.64645,0.638856805559734,-0.10219006909483527,0.0018142570804801934,0.0,0.0
1733715028.74645,0.6354939267459405,-0.09636083293153364,0.005036412342341993,0.0,0.0
1733715028.8464499,0.6305812298915013,-0.09048323525754039,0.00041899954445938955,0.0,0.0
1733715028.9464498,0.6250237841083262,-0.08541292682433445,-0.008670681703573683,0.0,0.0
1733715029.0464497,0.6208405200338294,-0.08299077381726544,-0.009815747941350319,0.0,0.0
1733715029.1464496,0.6164277099529076,-0.08238058924342405,-0.0017732328175884247,0.0,0.0
1733715029.2464495,0.6131645811842783,-0.08313377725508937,0.002792365679942038,0.0,0.0
1733715029.3464494,0.6076952480736988,-0.08334940915127542,0.0009284996467831114,0.0,0.0
1733715029.4464493,0.603408535802941,-0.08110561771231775,-0.004557097373889395,0.0,0.0
1733715029.5464492,0.597160169817205,-0.07568754689677099,-0.0057329952443157224,0.0,0.0
1733715029.646449,0.5876826215435034,-0.06958952918752759,0.007514168853952492,0.0,0.0
1733715029.746449,0.5764443211729707,-0.06603743072885436,0.012601925571796914,0.0,0.0
1733715029.846449,0.5610113706223094,-0.0638276869181662,0.007202122040397575,0.0,0.0
1733715029.9464488,0.5487497870561655,-0.06294005759093471,0.0023363849357124922,0.0,0.0
1733715030.0464487,0.5352821951115943,-0.06247685210666837,0.003832398289478268,0.0,0.0
1733715030.1464486,0.5242195377297417,-0.06142088273851868,0.00849631915094832,0.0,0.0
1733715030.2464485,0.5132935501292493,-0.05985163233498833,0.009953051289865199,0.0,0.0
1733715030.3464484,0.5000727472574233,-0.05671625814779267,0.001948410772620334,0.0,0.0
1733715030.4464483,0.4824113079353083,-0.05170567621216992,-0.011417886811391578,0.0,0.0
1733715030.5464482,0.4680598904063419,-0.04641932068221112,-0.01088768673517302,0.0,0.0
1733715030.6464481,0.45374109399960555,-0.041372778419714734,-0.0011936433231154837,0.0,0.0
1733715030.746448,0.4392646811206489,-0.0348152681641434,0.007830401082486137,0.0,0.0
1733715030.846448,0.42867230277791446,-0.030313803617136682,0.010019847106167669,0.0,0.0
1733715030.9464478,0.4184551252069763,-0.026578035152709168,0.011362018516123553,0.0,0.0
1733715031.0464478,0.41129611975623503,-0.02516126993475393,0.013855768935825085,0.0,0.0
1733715031.1464477,0.40196515665279725,-0.02442419203049895,0.018275133314461303,0.0,0.0
1733715031.2464476,0.38918950002052266,-0.02356699084266397,0.015554120000155896,0.0,0.0
1733715031.3464475,0.376074344249814,-0.02211429343618802,0.0009755553101458087,0.0,0.0
1733715031.4464474,0.3590165220830206,-0.018072998350061077,-0.01979502488872294,0.0,0.0
1733715031.5464473,0.3449380025296107,-0.01043674921586324,-0.02236587626544911,0.0,0.0
1733715031.6464472,0.3375439202377881,-0.0027504465884948073,-0.006749684508467094,0.0,0.0
1733715031.746447,0.33358553115817313,0.004242824289249147,0.017093439688414397,0.0,0.0
1733715031.846447,0.33138888564294716,0.006505420481244033,0.025058528396245346,0.0,0.0
1733715031.946447,0.32729717106233086,0.005430323873028574,0.022452314606247286,0.0,0.0
1733715032.0464468,0.3202917073325721,0.0017153364799769796,0.0113085034982915,0.0,0.0
1733715032.1464467,0.3126530052722785,-0.0014649696610337663,0.0012174271503619584,0.0,0.0
1733715032.2464466,0.3037690912150812,-0.0025916958517095134,-0.004342282389140267,0.0,0.0
1733715032.3464465,0.29812299725731245,0.001124010425583214,-0.004111681820359733,0.0,0.0
1733715032.4464464,0.2946490931169206,0.007289551333950998,-0.0011151947485603855,0.0,0.0
1733715032.5464463,0.2932163577820217,0.012490988216539649,0.0022620697164000138,0.0,0.0
1733715032.6464462,0.2887965195623839,0.016717740979593453,0.007625459062804188,0.0,0.0
1733715032.7464461,0.28318995038760836,0.01798502319563925,0.013720302478441021,0.0,0.0
1733715032.846446,0.27281943397855657,0.01697625256109145,0.017928952813379997,0.0,0.0
1733715032.946446,0.26547036708174776,0.014265441999678562,0.014665917686360167,0.0,0.0
1733715033.0464458,0.25937901253278034,0.010251121568821962,0.0031105890148844404,0.0,0.0
1733715033.1464458,0.25804782766501894,0.00908257755604937,-0.005604699137041569,0.0,0.0
1733715033.2464457,0.25896410867181174,0.010042069766756331,-0.002286510530015564,0.0,0.0
1733715033.3464456,0.25983392943443395,0.014171955585485225,0.0068219428684705655,0.0,0.0
1733715033.4464455,0.2577333706225129,0.018760764889887017,0.011320270727064827,0.0,0.0
1733715033.5464454,0.25291575825811263,0.022673795913449358,0.010016355815119051,0.0,0.0
1733715033.6464453,0.24659077253401823,0.025517717841898768,0.006120807578492248,0.0,0.0
1733715033.7464452,0.24040848464843112,0.026940101889943325,0.00588030323272467,0.0,0.0
1733715033.846445,0.2342863915998752,0.02610568577994005,0.009743411257309209,0.0,0.0
1733715033.946445,0.23170452352381318,0.023998284903137726,0.012226855768850829,0.0,0.0
1733715034.046445,0.22902644579127757,0.020654114706420517,0.010272624118452655,0.0,0.0
1733715034.1464448,0.22910122709131522,0.01851766479405431,0.005723686445576389,0.0,0.0
1733715034.2464447,0.2287712639222586,0.02015783294843692,0.0047951657993138,0.0,0.0
1733715034.3464446,0.2283250883884795,0.023807204826084137,0.00883246711250097,0.0,0.0
1733715034.4464445,0.22618525431120012,0.028460178417862234,0.012044162910401742,0.0,0.0
1733715034.5464444,0.22413734521298168,0.03067990522630208,0.012251612215062014,0.0,0.0
1733715034.6464443,0.22113784439318376,0.029990413424830106,0.00704176208637716,0.0,0.0
1733715034.7464442,0.2194164594465604,0.02844268560902303,0.00234828870997388,0.0,0.0
1733715034.8464441,0.216896223373672,0.02673199310304888,0.00528971358429425,0.0,0.0
1733715034.946444,0.2134648171720368,0.025318071745163005,0.011620911126547374,0.0,0.0
1733715035.046444,0.20950058920021597,0.024939162381090414,0.014008301294605471,0.0,0.0
1733715035.1464438,0.20562825530714612,0.025738666522382922,0.010917675102589695,0.0,0.0
1733715035.2464437,0.2039873851915831,0.029080786340728172,0.008964674477078667,0.0,0.0
1733715035.3464437,0.2050003981257283,0.03369599357718339,0.011428848554220031,0.0,0.0
1733715035.4464436,0.2070091531535502,0.03697196869909077,0.014771489698972603,0.0,0.0
1733715035.5464435,0.20811827158224935,0.037510579011280014,0.014350562275755274,0.0,0.0
1733715035.6464434,0.20664072696427369,0.034000261526471454,0.004756003684655584,0.0,0.0
1733715035.7464433,0.20384705385771834,0.030495265346935817,-0.00089600458120928,0.0,0.0
1733715035.8464432,0.19989937090785995,0.027993865099464915,0.001060942101421201,0.0,0.0
1733715035.946443,0.19442720718409123,0.02771792557423373,0.012238657104061596,0.0,0.0
1733715036.046443,0.190357487806142,0.02867565018364957,0.0206999501352097,0.0,0.0
1733715036.146443,0.18722506350923912,0.03009047096316233,0.021501216326847077,0.0,0.0
1733715036.2464428,0.18563888535492415,0.03269390686889034,0.01107322408157463,0.0,0.0
1733715036.3464427,0.18595286968734676,0.03442009059897822,0.0020950264152171634,0.0,0.0
1733715036.4464426,0.18812204965152993,0.038424552228233134,-0.0011251263641142474,0.0,0.0
1733715036.5464425,0.18858431076795718,0.040371320276500505,0.005917451916336896,0.0,0.0
1733715036.6464424,0.18607907344290017,0.04031009900365661,0.013523386768527183,0.0,0.0
1733715036.7464423,0.18139727035507067,0.0376211964041671,0.015692035948416255,0.0,0.0
1733715036.8464422,0.1763701137100378,0.03450426247193478,0.01376691841768211,0.0,0.0
1733715036.9464421,0.17282759328415492,0.03188937379981907,0.014418148280423386,0.0,0.0
1733715037.046442,0.17113311564126973,0.030663315663113873,0.017404936906186125,0.0,0.0
